Category,Product Name,Price,Original Price,Discount %,Discount Amount,Availability,Product URL,Rating,Image URL,Is Prime,Date Scraped
Women's Leggings,ONE SKY,466.0,666.0,30.03,200.0,In Stock,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTAzMzAwODA1OTkxNDMxOjE3NDQwNDc0NDU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI4OTI0OTUzMTAzMjo6MTo6&url=%2FONE-SKY-Breathable-Versatile-Waistband%2Fdp%2FB0C85GC3TP%2Fref%3Dsxin_35_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.2e7595f7-5329-47f7-beca-04dc18a21cee%253Aamzn1.sym.2e7595f7-5329-47f7-beca-04dc18a21cee%26cv_ct_cx%3Dwomen%2527s%2Bleggings%26keywords%3Dwomen%2527s%2Bleggings%26pd_rd_i%3DB0C85GC3TP%26pd_rd_r%3D03b05e16-2125-4cd9-b4c6-ca68b8ba037e%26pd_rd_w%3Dll3M0%26pd_rd_wg%3DHi5uV%26pf_rd_p%3D2e7595f7-5329-47f7-beca-04dc18a21cee%26pf_rd_r%3DF0S125B5E7YJC72HB1J4%26qid%3D1744047445%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-2-883a54c7-f466-4d42-997c-6d482a360a1a-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,4.0,https://m.media-amazon.com/images/I/31mDp3LvfPL._AC_UL320_.jpg,No,2025-04-07
Women's Leggings,VSTAR,699.0,699.0,0.0,0.0,In Stock,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTAzMzAwODA1OTkxNDMxOjE3NDQwNDc0NDU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEzMTAyNzIwODAzMjo6Mjo6&url=%2FVSTAR-Stretchable-Magenta-Leggings-Secured%2Fdp%2FB0CH3H88VS%2Fref%3Dsxin_35_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.2e7595f7-5329-47f7-beca-04dc18a21cee%253Aamzn1.sym.2e7595f7-5329-47f7-beca-04dc18a21cee%26cv_ct_cx%3Dwomen%2527s%2Bleggings%26keywords%3Dwomen%2527s%2Bleggings%26pd_rd_i%3DB0CH3H88VS%26pd_rd_r%3D03b05e16-2125-4cd9-b4c6-ca68b8ba037e%26pd_rd_w%3Dll3M0%26pd_rd_wg%3DHi5uV%26pf_rd_p%3D2e7595f7-5329-47f7-beca-04dc18a21cee%26pf_rd_r%3DF0S125B5E7YJC72HB1J4%26qid%3D1744047445%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-3-883a54c7-f466-4d42-997c-6d482a360a1a-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,4.3,https://m.media-amazon.com/images/I/418o5awi6QL._AC_UL320_.jpg,Yes,2025-04-07
Women's Leggings,TWIN BIRDS,599.0,599.0,0.0,0.0,In Stock,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTAzMzAwODA1OTkxNDMxOjE3NDQwNDc0NDU6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMTAxNzQ1NzE3NTk4OjozOjo&url=%2FTwinbirds-Rose-women-Churidar-Legging%2Fdp%2FB083BV4FMV%2Fref%3Dsxin_35_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.2e7595f7-5329-47f7-beca-04dc18a21cee%253Aamzn1.sym.2e7595f7-5329-47f7-beca-04dc18a21cee%26cv_ct_cx%3Dwomen%2527s%2Bleggings%26keywords%3Dwomen%2527s%2Bleggings%26pd_rd_i%3DB083BV4FMV%26pd_rd_r%3D03b05e16-2125-4cd9-b4c6-ca68b8ba037e%26pd_rd_w%3Dll3M0%26pd_rd_wg%3DHi5uV%26pf_rd_p%3D2e7595f7-5329-47f7-beca-04dc18a21cee%26pf_rd_r%3DF0S125B5E7YJC72HB1J4%26qid%3D1744047445%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-4-883a54c7-f466-4d42-997c-6d482a360a1a-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,4.3,https://m.media-amazon.com/images/I/51+GBo3rFSL._AC_UL320_.jpg,Yes,2025-04-07
Women's Leggings,Jockey,999.0,999.0,0.0,0.0,In Stock,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTAzMzAwODA1OTkxNDMxOjE3NDQwNDc0NDU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDE4NDU5MjE1ODgzMjo6NDo6&url=%2FJockey-MW20-Womens-Leggings-MW20_Poseidon_Medium%2Fdp%2FB085CNZHTD%2Fref%3Dsxin_35_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.2e7595f7-5329-47f7-beca-04dc18a21cee%253Aamzn1.sym.2e7595f7-5329-47f7-beca-04dc18a21cee%26cv_ct_cx%3Dwomen%2527s%2Bleggings%26keywords%3Dwomen%2527s%2Bleggings%26pd_rd_i%3DB085CNZHTD%26pd_rd_r%3D03b05e16-2125-4cd9-b4c6-ca68b8ba037e%26pd_rd_w%3Dll3M0%26pd_rd_wg%3DHi5uV%26pf_rd_p%3D2e7595f7-5329-47f7-beca-04dc18a21cee%26pf_rd_r%3DF0S125B5E7YJC72HB1J4%26qid%3D1744047445%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-5-883a54c7-f466-4d42-997c-6d482a360a1a-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,4.2,https://m.media-amazon.com/images/I/61DnUAujmXL._AC_UL320_.jpg,Yes,2025-04-07
Women's Leggings,Plus Size,378.0,999.0,62.16,621.0,In Stock,https://www.amazon.in/Plus-Size-Womens-Churidar-Leggings/dp/B07CZD6GGK/ref=sr_1_27?dib=eyJ2IjoiMSJ9.y4WGK0jXCay1QyluSlqwRDdHsSdZwfFL4EaS1rgfqEAOiYnxSjBPGBhslfFiargCy5mB_3umYIRFYqXjCoSc_P65aJBLUInZvkpK1-WpqNvCC-NPCCc0pCVY4IK5HFiKUXEFDCa7HB0x2AKxhCQvAwONZeCJN5csetb5RTcvKzz3wvfsLtwgwQ9yzjC6ZrDzmNlR1YyAHNPLNRacxDELEvQNnLFwCEIOJuNeotwnYWEV91X6DCVGveMgi1if7A2Pq5FSjZ8_6DeMw5KxLrt6sLJ_wXlEPs6iTtyhO_APdf8.B0-aQ0VW0elwt7YJTl7nX7TalP3Niq4pLGAgABlgaMo&dib_tag=se&keywords=women%27s+leggings&qid=1744047445&sr=8-27,3.8,https://m.media-amazon.com/images/I/71z3w7u36nL._AC_UL320_.jpg,No,2025-04-07
Women's Leggings,Jockey,679.0,679.0,0.0,0.0,In Stock,https://www.amazon.in/Jockey-Womens-Thermal-Bottom-2520_Black_Medium/dp/B08JQFGXN6/ref=sr_1_28?dib=eyJ2IjoiMSJ9.y4WGK0jXCay1QyluSlqwRDdHsSdZwfFL4EaS1rgfqEAOiYnxSjBPGBhslfFiargCy5mB_3umYIRFYqXjCoSc_P65aJBLUInZvkpK1-WpqNvCC-NPCCc0pCVY4IK5HFiKUXEFDCa7HB0x2AKxhCQvAwONZeCJN5csetb5RTcvKzz3wvfsLtwgwQ9yzjC6ZrDzmNlR1YyAHNPLNRacxDELEvQNnLFwCEIOJuNeotwnYWEV91X6DCVGveMgi1if7A2Pq5FSjZ8_6DeMw5KxLrt6sLJ_wXlEPs6iTtyhO_APdf8.B0-aQ0VW0elwt7YJTl7nX7TalP3Niq4pLGAgABlgaMo&dib_tag=se&keywords=women%27s+leggings&qid=1744047445&sr=8-28,4.3,https://m.media-amazon.com/images/I/61ATv9-QNnL._AC_UL320_.jpg,Yes,2025-04-07
Women's Leggings,Lyra,279.0,399.0,30.08,120.0,In Stock,https://www.amazon.in/Lyra-Women-Premium-Cotton-Capri/dp/B0C153GMTH/ref=sr_1_29?dib=eyJ2IjoiMSJ9.y4WGK0jXCay1QyluSlqwRDdHsSdZwfFL4EaS1rgfqEAOiYnxSjBPGBhslfFiargCy5mB_3umYIRFYqXjCoSc_P65aJBLUInZvkpK1-WpqNvCC-NPCCc0pCVY4IK5HFiKUXEFDCa7HB0x2AKxhCQvAwONZeCJN5csetb5RTcvKzz3wvfsLtwgwQ9yzjC6ZrDzmNlR1YyAHNPLNRacxDELEvQNnLFwCEIOJuNeotwnYWEV91X6DCVGveMgi1if7A2Pq5FSjZ8_6DeMw5KxLrt6sLJ_wXlEPs6iTtyhO_APdf8.B0-aQ0VW0elwt7YJTl7nX7TalP3Niq4pLGAgABlgaMo&dib_tag=se&keywords=women%27s+leggings&qid=1744047445&sr=8-29,4.1,https://m.media-amazon.com/images/I/61lTkc1HveL._AC_UL320_.jpg,No,2025-04-07
Women's Leggings,BlissClub,949.0,1899.0,50.03,950.0,In Stock,https://www.amazon.in/Blissclub-Leggings-High-Waist-Adjustable-CottonSoft/dp/B0BGPR5KGR/ref=sr_1_30?dib=eyJ2IjoiMSJ9.y4WGK0jXCay1QyluSlqwRDdHsSdZwfFL4EaS1rgfqEAOiYnxSjBPGBhslfFiargCy5mB_3umYIRFYqXjCoSc_P65aJBLUInZvkpK1-WpqNvCC-NPCCc0pCVY4IK5HFiKUXEFDCa7HB0x2AKxhCQvAwONZeCJN5csetb5RTcvKzz3wvfsLtwgwQ9yzjC6ZrDzmNlR1YyAHNPLNRacxDELEvQNnLFwCEIOJuNeotwnYWEV91X6DCVGveMgi1if7A2Pq5FSjZ8_6DeMw5KxLrt6sLJ_wXlEPs6iTtyhO_APdf8.B0-aQ0VW0elwt7YJTl7nX7TalP3Niq4pLGAgABlgaMo&dib_tag=se&keywords=women%27s+leggings&qid=1744047445&sr=8-30,3.8,https://m.media-amazon.com/images/I/41VuQ0Nn8QL._AC_UL320_.jpg,Yes,2025-04-07
Women's Leggings,Boldfit,399.0,1399.0,71.48,1000.0,In Stock,https://www.amazon.in/Boldfit-Stretchable-Fitness-Leggings-Multipurpose/dp/B0CGVCQXYJ/ref=sr_1_31?dib=eyJ2IjoiMSJ9.y4WGK0jXCay1QyluSlqwRDdHsSdZwfFL4EaS1rgfqEAOiYnxSjBPGBhslfFiargCy5mB_3umYIRFYqXjCoSc_P65aJBLUInZvkpK1-WpqNvCC-NPCCc0pCVY4IK5HFiKUXEFDCa7HB0x2AKxhCQvAwONZeCJN5csetb5RTcvKzz3wvfsLtwgwQ9yzjC6ZrDzmNlR1YyAHNPLNRacxDELEvQNnLFwCEIOJuNeotwnYWEV91X6DCVGveMgi1if7A2Pq5FSjZ8_6DeMw5KxLrt6sLJ_wXlEPs6iTtyhO_APdf8.B0-aQ0VW0elwt7YJTl7nX7TalP3Niq4pLGAgABlgaMo&dib_tag=se&keywords=women%27s+leggings&qid=1744047445&sr=8-31,3.8,https://m.media-amazon.com/images/I/51hQ2QCZw5L._AC_UL320_.jpg,No,2025-04-07
Women's Leggings,Max,349.0,399.0,12.53,50.0,In Stock,https://www.amazon.in/Max-Womens-Regular-Leggings-NOOSTULIP_SKIN1_XL/dp/B09S11VKMS/ref=sr_1_32?dib=eyJ2IjoiMSJ9.y4WGK0jXCay1QyluSlqwRDdHsSdZwfFL4EaS1rgfqEAOiYnxSjBPGBhslfFiargCy5mB_3umYIRFYqXjCoSc_P65aJBLUInZvkpK1-WpqNvCC-NPCCc0pCVY4IK5HFiKUXEFDCa7HB0x2AKxhCQvAwONZeCJN5csetb5RTcvKzz3wvfsLtwgwQ9yzjC6ZrDzmNlR1YyAHNPLNRacxDELEvQNnLFwCEIOJuNeotwnYWEV91X6DCVGveMgi1if7A2Pq5FSjZ8_6DeMw5KxLrt6sLJ_wXlEPs6iTtyhO_APdf8.B0-aQ0VW0elwt7YJTl7nX7TalP3Niq4pLGAgABlgaMo&dib_tag=se&keywords=women%27s+leggings&qid=1744047445&sr=8-32,4.0,https://m.media-amazon.com/images/I/613xhr+wz6L._AC_UL320_.jpg,No,2025-04-07
Women's Leggings,TWIN BIRDS,499.0,499.0,0.0,0.0,In Stock,https://www.amazon.in/TWIN-BIRDS-Tailored-Stretchable-Elasthane/dp/B0C96862KS/ref=sr_1_33?dib=eyJ2IjoiMSJ9.y4WGK0jXCay1QyluSlqwRDdHsSdZwfFL4EaS1rgfqEAOiYnxSjBPGBhslfFiargCy5mB_3umYIRFYqXjCoSc_P65aJBLUInZvkpK1-WpqNvCC-NPCCc0pCVY4IK5HFiKUXEFDCa7HB0x2AKxhCQvAwONZeCJN5csetb5RTcvKzz3wvfsLtwgwQ9yzjC6ZrDzmNlR1YyAHNPLNRacxDELEvQNnLFwCEIOJuNeotwnYWEV91X6DCVGveMgi1if7A2Pq5FSjZ8_6DeMw5KxLrt6sLJ_wXlEPs6iTtyhO_APdf8.B0-aQ0VW0elwt7YJTl7nX7TalP3Niq4pLGAgABlgaMo&dib_tag=se&keywords=women%27s+leggings&qid=1744047445&sr=8-33,4.2,https://m.media-amazon.com/images/I/512ONTAQJFL._AC_UL320_.jpg,Yes,2025-04-07
Women's Leggings,Lux Lyra,345.0,499.0,30.86,154.0,In Stock,https://www.amazon.in/Lyra-Churidar-Leggings-Mid-Waist-Fashionwear/dp/B072B6J2LL/ref=sr_1_34?dib=eyJ2IjoiMSJ9.y4WGK0jXCay1QyluSlqwRDdHsSdZwfFL4EaS1rgfqEAOiYnxSjBPGBhslfFiargCy5mB_3umYIRFYqXjCoSc_P65aJBLUInZvkpK1-WpqNvCC-NPCCc0pCVY4IK5HFiKUXEFDCa7HB0x2AKxhCQvAwONZeCJN5csetb5RTcvKzz3wvfsLtwgwQ9yzjC6ZrDzmNlR1YyAHNPLNRacxDELEvQNnLFwCEIOJuNeotwnYWEV91X6DCVGveMgi1if7A2Pq5FSjZ8_6DeMw5KxLrt6sLJ_wXlEPs6iTtyhO_APdf8.B0-aQ0VW0elwt7YJTl7nX7TalP3Niq4pLGAgABlgaMo&dib_tag=se&keywords=women%27s+leggings&qid=1744047445&sr=8-34,4.0,https://m.media-amazon.com/images/I/71m+UlfE-GL._AC_UL320_.jpg,No,2025-04-07
Women's Leggings,Generic,290.0,600.0,51.67,310.0,In Stock,https://www.amazon.in/Womens-Leggings-Combo-2-Pack-Skin-MEROON/dp/B0CCSSJZTD/ref=sr_1_35?dib=eyJ2IjoiMSJ9.y4WGK0jXCay1QyluSlqwRDdHsSdZwfFL4EaS1rgfqEAOiYnxSjBPGBhslfFiargCy5mB_3umYIRFYqXjCoSc_P65aJBLUInZvkpK1-WpqNvCC-NPCCc0pCVY4IK5HFiKUXEFDCa7HB0x2AKxhCQvAwONZeCJN5csetb5RTcvKzz3wvfsLtwgwQ9yzjC6ZrDzmNlR1YyAHNPLNRacxDELEvQNnLFwCEIOJuNeotwnYWEV91X6DCVGveMgi1if7A2Pq5FSjZ8_6DeMw5KxLrt6sLJ_wXlEPs6iTtyhO_APdf8.B0-aQ0VW0elwt7YJTl7nX7TalP3Niq4pLGAgABlgaMo&dib_tag=se&keywords=women%27s+leggings&qid=1744047445&sr=8-35,3.2,https://m.media-amazon.com/images/I/61vcNKq4-JL._AC_UL320_.jpg,No,2025-04-07
Women's Leggings,Jockey,979.0,979.0,0.0,0.0,In Stock,https://www.amazon.in/Jockey-Womens-Cotton-Lounge-1301-0105-BLACKXX-Large/dp/B014CLJH1U/ref=sr_1_36?dib=eyJ2IjoiMSJ9.y4WGK0jXCay1QyluSlqwRDdHsSdZwfFL4EaS1rgfqEAOiYnxSjBPGBhslfFiargCy5mB_3umYIRFYqXjCoSc_P65aJBLUInZvkpK1-WpqNvCC-NPCCc0pCVY4IK5HFiKUXEFDCa7HB0x2AKxhCQvAwONZeCJN5csetb5RTcvKzz3wvfsLtwgwQ9yzjC6ZrDzmNlR1YyAHNPLNRacxDELEvQNnLFwCEIOJuNeotwnYWEV91X6DCVGveMgi1if7A2Pq5FSjZ8_6DeMw5KxLrt6sLJ_wXlEPs6iTtyhO_APdf8.B0-aQ0VW0elwt7YJTl7nX7TalP3Niq4pLGAgABlgaMo&dib_tag=se&keywords=women%27s+leggings&qid=1744047445&sr=8-36,4.1,https://m.media-amazon.com/images/I/618B8wOcIdL._AC_UL320_.jpg,Yes,2025-04-07
Women's Leggings,BlissClub,1149.0,1999.0,42.52,850.0,In Stock,https://www.amazon.in/BlissClub-Women-Ultimate-Flare-Pants/dp/B0CN3BYFMC/ref=sr_1_37?dib=eyJ2IjoiMSJ9.y4WGK0jXCay1QyluSlqwRDdHsSdZwfFL4EaS1rgfqEAOiYnxSjBPGBhslfFiargCy5mB_3umYIRFYqXjCoSc_P65aJBLUInZvkpK1-WpqNvCC-NPCCc0pCVY4IK5HFiKUXEFDCa7HB0x2AKxhCQvAwONZeCJN5csetb5RTcvKzz3wvfsLtwgwQ9yzjC6ZrDzmNlR1YyAHNPLNRacxDELEvQNnLFwCEIOJuNeotwnYWEV91X6DCVGveMgi1if7A2Pq5FSjZ8_6DeMw5KxLrt6sLJ_wXlEPs6iTtyhO_APdf8.B0-aQ0VW0elwt7YJTl7nX7TalP3Niq4pLGAgABlgaMo&dib_tag=se&keywords=women%27s+leggings&qid=1744047445&sr=8-37,4.4,https://m.media-amazon.com/images/I/41df3JUdoRL._AC_UL320_.jpg,Yes,2025-04-07
Women's Leggings,Lux Lyra,339.0,489.0,30.67,150.0,In Stock,https://www.amazon.in/Lyra-Ankle-Leggings-Mid-Waist-Fashionwear/dp/B073RGJPF1/ref=sr_1_38?dib=eyJ2IjoiMSJ9.y4WGK0jXCay1QyluSlqwRDdHsSdZwfFL4EaS1rgfqEAOiYnxSjBPGBhslfFiargCy5mB_3umYIRFYqXjCoSc_P65aJBLUInZvkpK1-WpqNvCC-NPCCc0pCVY4IK5HFiKUXEFDCa7HB0x2AKxhCQvAwONZeCJN5csetb5RTcvKzz3wvfsLtwgwQ9yzjC6ZrDzmNlR1YyAHNPLNRacxDELEvQNnLFwCEIOJuNeotwnYWEV91X6DCVGveMgi1if7A2Pq5FSjZ8_6DeMw5KxLrt6sLJ_wXlEPs6iTtyhO_APdf8.B0-aQ0VW0elwt7YJTl7nX7TalP3Niq4pLGAgABlgaMo&dib_tag=se&keywords=women%27s+leggings&qid=1744047445&sr=8-38,3.9,https://m.media-amazon.com/images/I/51gXf2sp8SL._AC_UL320_.jpg,No,2025-04-07
Women's Leggings,Max,449.0,499.0,10.02,50.0,In Stock,https://www.amazon.in/Max-NOOSAL21GOGOLD-Women-Leggings-Gold/dp/B09CNPLTYT/ref=sr_1_39?dib=eyJ2IjoiMSJ9.y4WGK0jXCay1QyluSlqwRDdHsSdZwfFL4EaS1rgfqEAOiYnxSjBPGBhslfFiargCy5mB_3umYIRFYqXjCoSc_P65aJBLUInZvkpK1-WpqNvCC-NPCCc0pCVY4IK5HFiKUXEFDCa7HB0x2AKxhCQvAwONZeCJN5csetb5RTcvKzz3wvfsLtwgwQ9yzjC6ZrDzmNlR1YyAHNPLNRacxDELEvQNnLFwCEIOJuNeotwnYWEV91X6DCVGveMgi1if7A2Pq5FSjZ8_6DeMw5KxLrt6sLJ_wXlEPs6iTtyhO_APdf8.B0-aQ0VW0elwt7YJTl7nX7TalP3Niq4pLGAgABlgaMo&dib_tag=se&keywords=women%27s+leggings&qid=1744047445&sr=8-39,4.1,https://m.media-amazon.com/images/I/71F9-gNoZFL._AC_UL320_.jpg,No,2025-04-07
Women's Leggings,BlissClub,1139.0,2299.0,50.46,1160.0,In Stock,https://www.amazon.in/BlissClub-Polyester-Leggings-BC_Legg_Black_4XL_Bliss-Black_4XL/dp/B09RMVQVRZ/ref=sr_1_40?dib=eyJ2IjoiMSJ9.y4WGK0jXCay1QyluSlqwRDdHsSdZwfFL4EaS1rgfqEAOiYnxSjBPGBhslfFiargCy5mB_3umYIRFYqXjCoSc_P65aJBLUInZvkpK1-WpqNvCC-NPCCc0pCVY4IK5HFiKUXEFDCa7HB0x2AKxhCQvAwONZeCJN5csetb5RTcvKzz3wvfsLtwgwQ9yzjC6ZrDzmNlR1YyAHNPLNRacxDELEvQNnLFwCEIOJuNeotwnYWEV91X6DCVGveMgi1if7A2Pq5FSjZ8_6DeMw5KxLrt6sLJ_wXlEPs6iTtyhO_APdf8.B0-aQ0VW0elwt7YJTl7nX7TalP3Niq4pLGAgABlgaMo&dib_tag=se&keywords=women%27s+leggings&qid=1744047445&sr=8-40,4.3,https://m.media-amazon.com/images/I/51Zb5mEYXJL._AC_UL320_.jpg,Yes,2025-04-07
Women's Leggings,GO COLORS,599.0,599.0,0.0,0.0,In Stock,https://www.amazon.in/GO-COLORS-Women-Black-Leggings/dp/B096V4MZ35/ref=sr_1_41?dib=eyJ2IjoiMSJ9.y4WGK0jXCay1QyluSlqwRDdHsSdZwfFL4EaS1rgfqEAOiYnxSjBPGBhslfFiargCy5mB_3umYIRFYqXjCoSc_P65aJBLUInZvkpK1-WpqNvCC-NPCCc0pCVY4IK5HFiKUXEFDCa7HB0x2AKxhCQvAwONZeCJN5csetb5RTcvKzz3wvfsLtwgwQ9yzjC6ZrDzmNlR1YyAHNPLNRacxDELEvQNnLFwCEIOJuNeotwnYWEV91X6DCVGveMgi1if7A2Pq5FSjZ8_6DeMw5KxLrt6sLJ_wXlEPs6iTtyhO_APdf8.B0-aQ0VW0elwt7YJTl7nX7TalP3Niq4pLGAgABlgaMo&dib_tag=se&keywords=women%27s+leggings&qid=1744047445&sr=8-41,4.2,https://m.media-amazon.com/images/I/61jNBnbF7US._AC_UL320_.jpg,Yes,2025-04-07
Women's Leggings,HSR,379.0,1499.0,74.72,1120.0,In Stock,https://www.amazon.in/HSR-Leggings-Thermal-Translucent-Dual-Tone/dp/B0DHGLHCGB/ref=sr_1_42?dib=eyJ2IjoiMSJ9.y4WGK0jXCay1QyluSlqwRDdHsSdZwfFL4EaS1rgfqEAOiYnxSjBPGBhslfFiargCy5mB_3umYIRFYqXjCoSc_P65aJBLUInZvkpK1-WpqNvCC-NPCCc0pCVY4IK5HFiKUXEFDCa7HB0x2AKxhCQvAwONZeCJN5csetb5RTcvKzz3wvfsLtwgwQ9yzjC6ZrDzmNlR1YyAHNPLNRacxDELEvQNnLFwCEIOJuNeotwnYWEV91X6DCVGveMgi1if7A2Pq5FSjZ8_6DeMw5KxLrt6sLJ_wXlEPs6iTtyhO_APdf8.B0-aQ0VW0elwt7YJTl7nX7TalP3Niq4pLGAgABlgaMo&dib_tag=se&keywords=women%27s+leggings&qid=1744047445&sr=8-42,4.2,https://m.media-amazon.com/images/I/61EA6fb7aRL._AC_UL320_.jpg,No,2025-04-07
Women's Leggings,Lyra,349.0,499.0,30.06,150.0,In Stock,https://www.amazon.in/Lyra-Churidar-Leggings-IC_FS_PC_Rose-Pink_OneSize/dp/B086LS461V/ref=sr_1_43?dib=eyJ2IjoiMSJ9.y4WGK0jXCay1QyluSlqwRDdHsSdZwfFL4EaS1rgfqEAOiYnxSjBPGBhslfFiargCy5mB_3umYIRFYqXjCoSc_P65aJBLUInZvkpK1-WpqNvCC-NPCCc0pCVY4IK5HFiKUXEFDCa7HB0x2AKxhCQvAwONZeCJN5csetb5RTcvKzz3wvfsLtwgwQ9yzjC6ZrDzmNlR1YyAHNPLNRacxDELEvQNnLFwCEIOJuNeotwnYWEV91X6DCVGveMgi1if7A2Pq5FSjZ8_6DeMw5KxLrt6sLJ_wXlEPs6iTtyhO_APdf8.B0-aQ0VW0elwt7YJTl7nX7TalP3Niq4pLGAgABlgaMo&dib_tag=se&keywords=women%27s+leggings&qid=1744047445&sr=8-43,4.1,https://m.media-amazon.com/images/I/614l9HV1nzL._AC_UL320_.jpg,No,2025-04-07
Women's Leggings,Lux Lyra,349.0,499.0,30.06,150.0,In Stock,https://www.amazon.in/Lyra-Churidar-Leggings-Mid-Waist-Fashionwear/dp/B07P9RLB1C/ref=sr_1_44?dib=eyJ2IjoiMSJ9.y4WGK0jXCay1QyluSlqwRDdHsSdZwfFL4EaS1rgfqEAOiYnxSjBPGBhslfFiargCy5mB_3umYIRFYqXjCoSc_P65aJBLUInZvkpK1-WpqNvCC-NPCCc0pCVY4IK5HFiKUXEFDCa7HB0x2AKxhCQvAwONZeCJN5csetb5RTcvKzz3wvfsLtwgwQ9yzjC6ZrDzmNlR1YyAHNPLNRacxDELEvQNnLFwCEIOJuNeotwnYWEV91X6DCVGveMgi1if7A2Pq5FSjZ8_6DeMw5KxLrt6sLJ_wXlEPs6iTtyhO_APdf8.B0-aQ0VW0elwt7YJTl7nX7TalP3Niq4pLGAgABlgaMo&dib_tag=se&keywords=women%27s+leggings&qid=1744047445&sr=8-44,4.1,https://m.media-amazon.com/images/I/61GENOJoCbL._AC_UL320_.jpg,No,2025-04-07
Women's Leggings,Max,399.0,499.0,20.04,100.0,In Stock,https://www.amazon.in/max-Womens-Regular-Leggings-TCFDWI22FXBLUE_Blue/dp/B0BYNV2G4S/ref=sr_1_45?dib=eyJ2IjoiMSJ9.y4WGK0jXCay1QyluSlqwRDdHsSdZwfFL4EaS1rgfqEAOiYnxSjBPGBhslfFiargCy5mB_3umYIRFYqXjCoSc_P65aJBLUInZvkpK1-WpqNvCC-NPCCc0pCVY4IK5HFiKUXEFDCa7HB0x2AKxhCQvAwONZeCJN5csetb5RTcvKzz3wvfsLtwgwQ9yzjC6ZrDzmNlR1YyAHNPLNRacxDELEvQNnLFwCEIOJuNeotwnYWEV91X6DCVGveMgi1if7A2Pq5FSjZ8_6DeMw5KxLrt6sLJ_wXlEPs6iTtyhO_APdf8.B0-aQ0VW0elwt7YJTl7nX7TalP3Niq4pLGAgABlgaMo&dib_tag=se&keywords=women%27s+leggings&qid=1744047445&sr=8-45,3.7,https://m.media-amazon.com/images/I/81nbJY3v-8L._AC_UL320_.jpg,No,2025-04-07
Women's Leggings,TWIN BIRDS,549.0,549.0,0.0,0.0,In Stock,https://www.amazon.in/TWIN-BIRDS-Stretchable-Elasthane-Ankle/dp/B07SNT5GGB/ref=sr_1_46?dib=eyJ2IjoiMSJ9.y4WGK0jXCay1QyluSlqwRDdHsSdZwfFL4EaS1rgfqEAOiYnxSjBPGBhslfFiargCy5mB_3umYIRFYqXjCoSc_P65aJBLUInZvkpK1-WpqNvCC-NPCCc0pCVY4IK5HFiKUXEFDCa7HB0x2AKxhCQvAwONZeCJN5csetb5RTcvKzz3wvfsLtwgwQ9yzjC6ZrDzmNlR1YyAHNPLNRacxDELEvQNnLFwCEIOJuNeotwnYWEV91X6DCVGveMgi1if7A2Pq5FSjZ8_6DeMw5KxLrt6sLJ_wXlEPs6iTtyhO_APdf8.B0-aQ0VW0elwt7YJTl7nX7TalP3Niq4pLGAgABlgaMo&dib_tag=se&keywords=women%27s+leggings&qid=1744047445&sr=8-46,4.2,https://m.media-amazon.com/images/I/51iFi6-cW8L._AC_UL320_.jpg,Yes,2025-04-07
